STATUS_CODE, URL
200,https://www.getdistributors.com/distributors/apparel-fashion/embroidered-garments-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/military-goods-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/military-uniform-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/military-clothing-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/military-boots-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/salwar-kameez-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/kurtis-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/raincoats-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/organic-clothes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/buckles-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/hair-extension-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/hair-wigs-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/gumboots-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/school-uniforms-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/wedding-dresses-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-accessories-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-maintenance-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automobiles-distributors.html
200,https://www.getdistributors.com/distributors/automobile/two-wheeler-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/parking-systems-distributors.html
200,https://www.getdistributors.com/distributors/automobile/special-transportation-equipment-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-electronics-distributors.html
200,https://www.getdistributors.com/distributors/automobile/chains-sprockets-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automobile-electrical-spares-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-filters-distributors.html
200,https://www.getdistributors.com/distributors/automobile/fuel-injection-systems-pipes-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-parts-components-distributors.html
200,https://www.getdistributors.com/distributors/automobile/garage-service-station-equipment-distributors.html
200,https://www.getdistributors.com/distributors/automobile/piston-piston-rings-distributors.html
200,https://www.getdistributors.com/distributors/automobile/precision-auto-turned-parts-components-distributors.html
200,https://www.getdistributors.com/distributors/automobile/shock-absorbers-distributors.html
200,https://www.getdistributors.com/distributors/automobile/tyres-tubes-distributors.html
200,https://www.getdistributors.com/distributors/automobile/used-auto-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-meters-distributors.html
200,https://www.getdistributors.com/distributors/automobile/three-wheeler-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/sheet-metal-components-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/trailers-trolleys-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-batteries-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-ignition-system-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-lighting-system-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-starter-system-distributors.html
200,https://www.getdistributors.com/distributors/automobile/electric-vehicles-distributors.html
200,https://www.getdistributors.com/distributors/automobile/auto-bearing-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-glass-mirrors-distributors.html
200,https://www.getdistributors.com/distributors/automobile/engine-engine-parts-mounts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-exhaust-system-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-heating-air-conditioning-system-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-radiators-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/vehicle-security-system-protection-devices-distributors.html
200,https://www.getdistributors.com/distributors/automobile/windshield-wipers-distributors.html
200,https://www.getdistributors.com/distributors/automobile/steering-transmission-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/brakes-brake-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/clutches-clutch-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-gears-gear-parts-distributors.html
200,https://www.getdistributors.com/distributors/automobile/fuel-system-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-valves-distributors.html
200,https://www.getdistributors.com/distributors/automobile/automotive-led-lights-distributors.html
200,https://www.getdistributors.com/distributors/automobile/car-cleaning-products-distributors.html
200,https://www.getdistributors.com/distributors/automobile/sheet-metal-pressed-components-distributors.html
200,https://www.getdistributors.com/distributors/automobile/precision-machined-components-distributors.html
200,https://www.getdistributors.com/distributors/automobile/reflex-reflectors-distributors.html
200,https://www.getdistributors.com/distributors/brass-hardware-components/brass-components-distributors.html
200,https://www.getdistributors.com/distributors/brass-hardware-components/brass-auto-parts-distributors.html
200,https://www.getdistributors.com/distributors/brass-hardware-components/brass-fasteners-distributors.html
200,https://www.getdistributors.com/distributors/brass-hardware-components/brass-fittings-distributors.html
200,https://www.getdistributors.com/distributors/brass-hardware-components/brass-extruded-rod-distributors.html
200,https://www.getdistributors.com/distributors/brass-hardware-components/brass-cable-gland-distributors.html
